,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119,M120,M121,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M139,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151,target
460,154310.42857142858,13597749.0,,0.0,,0.2857142857142857,,7218085.2,0.0,1101982.0,0.0,9007094.0,0.1428571428571428,1.0,20,0.5714285714285714,1.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,157426.0,0.0,,0,0,0.6666666666666666,0.0,,677493.0,18218482990208.0,,,0.0,,0.0,0.0,,,1.0,3.0,5.0,5.0,20715385.71428572,,0,1188486.0,,1080173.0,0.0,,1.0,0.0,0.3333333333333333,4915469.0,755657.1428571428,12,0.0,0.2857142857142857,0.0,1512500000.0,55000.0,,1.0,-16084841.42857143,0.0,0.0,12,0,,,0.0,0.75,0.0,0.1428571428571428,0.0,1056006.0,0.0,1135296.5714285714,,0.1428571428571428,122712455.0,0.2857142857142857,51570874.14285714,194242050.0,26481.5,140,0.0,117519214.0,0.0,2.0,0.1428571428571428,979547.0,1.6135426051409576,,13597749.0,117711849.0,16811477.85714286,0.1428571428571428,33576918.28571428,98107829645000.0,0.0,0.1428571428571428,0.0,0.0,0.25,1.0,0.5,154310.42857142858,154310.42857142858,31385955.25,2.0,0.0,115452.71428571428,0.0,0.0,0.1428571428571428,51570874.14285714,53163407.571428575,0.6363636363636364,0.0,15096074.0,12.0,0.1428571428571428,5320785.2727272725,1.1666666666666667,0,0.0,0.0,0.1428571428571428,122739955.0,0.2142857142857142,0.0,122739955.0,0.0,1001006.0,0.0,0.2857142857142857,0.1428571428571428,117529069.0,702209.8571428572,0.1428571428571428,0.0,4096546.857142857,0.0,1.0,2.604820372896772,,inf,1.2876570858226717,1
467,390069871.0,64211952.0,0.0,3.0,,3.7142857142857135,0.0187000908265213,46131893.461538464,0.0,2159321486.0,75878238.0,4876259398.0,3.142857142857143,11.0,0,1.4285714285714286,9.0,2.142857142857143,3.4285714285714284,44973151.42857143,1.0,7.0,89935633.0,0.0,,4,3,2.5675675675675675,359579246.0,2718976.0,2345275.0,2899836580095121.0,,0.0134377969961799,1000.0,1.0,1.7142857142857142,4.0,0.0,192878268.25,17.0,86.0,13.0,10.0,40729065.571428575,,0,167816739.0,32000000.0,4556140.0,50607605.14285714,2.0,4.0,47981762.0,11.3,118182373.0,701119554.7142857,2,2691322.0,3.4285714285714284,-29096118.14285714,1.1987874543749302e+18,-53514485.0,,9.0,48620686.14285714,2948762.0,50114383.0,1,3,14.0,,0.0,2.5,0.8571428571428571,2.4285714285714284,0.0,438666656.0,2.0,23468492.0,5.0,2.857142857142857,3279924.0,1.5714285714285714,28598308.0,5560102455208015.0,-1296000.0,45,2.2857142857142856,46309947.0,4.0,13.0,1.1428571428571428,2691322.0,1.4341487895412923,1.6666666666666667,82371823.0,2719681551.0,119385568.14285716,1.5714285714285714,55455798.14285714,1.1607373908847468e+18,2.6,1.5714285714285714,2.333333333333333,3.0,3.611111111111111,2.0,1.5,87130313.14285715,81135414.14285715,58363000.95238096,12.0,1.5714285714285714,51804170.571428575,355591001.85714287,24010566.285714287,1.2857142857142858,38727774.14285714,681650403.5714285,1.8297872340425527,87550971.28571428,0.0,2.0,1.4285714285714286,72419493.9361702,1.9866666666666664,1,2.0,0.0,0.8571428571428571,101058202.0,0.7904761904761906,1.0,101058202.0,8445182.0,26582997.0,1.0,0.8571428571428571,1.4285714285714286,209077421.0,91612560.42857143,1.1428571428571428,2.7142857142857144,4097023.285714286,2.0,12.0,0.8396918043788273,0.0,0.4559845816039235,1.0004184449509117,1
438,781145.1428571428,0.0,0.0,2.142857142857143,,1.5714285714285714,,5837182.0,0.0,5826932.0,58103.0,,1.5714285714285714,2.0,1,0.0,7.0,2.142857142857143,1.7142857142857142,0.0,0.0,0.0,307585.28571428574,0.0,,3,5,0.8048780487804879,0.0,,1178980.0,23999350709853.58,3.0,,0.0,,0.1428571428571428,0.0,,1178980.0,,2.0,3.0,1.0,8954698.57142857,0.0,0,5876285.0,,1795032.0,0.0,0.0,1.0,61466.0,1.0666666666666669,91345.0,5937444.142857143,1,95996.0,1.5714285714285714,15166000.0,11157454002976.2,,0.0,7.0,0.0,0.0,58103.0,2,1,2.0,,0.0,0.5,2.4285714285714284,1.2857142857142858,76345.0,12731280.0,3.5,0.0,1.0,0.0,50578.0,0.1428571428571428,28837.714285714286,46208.0,10850.5,46,2.571428571428572,1763648.0,0.0,1.0,1.4285714285714286,1178980.0,,,,24267466.0,29914.0,0.0,0.0,,,1.1428571428571428,3.4,0.0,0.5,1.0,0.0,788070.4285714285,256433.14285714287,1777047.0,,1.2857142857142858,616215.0,0.0,256485.14285714287,0.5714285714285714,354753.28571428574,3565206.0,2.4878048780487805,3773465.714285714,78996.0,18.0,0.1428571428571428,4844270.0,1.02,2,0.0,0.0,1.4285714285714286,500578.0,,0.2857142857142857,,0.0,,0.8571428571428571,0.5714285714285714,2.0,72345.0,255070.8571428572,0.0,1.7142857142857142,850265.5714285715,3.1666666666666665,1.0,1.2074279550007705,,0.0,1.00099,1
143,2134588.8571428573,0.0,,0.5714285714285714,,0.1428571428571428,,3518179.0,0.0,903463179.0,0.0,,0.0,4.0,18,0.0,3.0,1.1428571428571428,0.0,0.0,0.0,0.4285714285714285,129560908.28571428,0.0,,0,0,1.3333333333333333,0.0,,1114008.0,,,inf,680.0,,0.4285714285714285,0.0,,,,1.0,4.0,5.0,64293571.42857143,,0,3518179.0,,1857126.0,4185811.857142857,,0.0,0.0,,,0.0,13,0.0,0.1428571428571428,0.0,276448916020.5,,,0.0,0.0,0.0,0.0,15,0,,,0.0,0.5,0.5714285714285714,0.1428571428571428,0.0,78016534.0,,0.0,,0.2857142857142857,1683471.0,0.0,490430.8571428572,7737965755208.334,0.0,144,0.4285714285714285,2761492.0,0.0,3.0,0.1428571428571428,1160274.0,,1.0,,0.0,5661924.428571428,0.0,0.0,,1.0,0.1428571428571428,,0.0,0.5,1.0,1.0,3194890.571428572,2393764.285714286,3417806.75,1.0,0.0,482573.7142857143,2721058.285714286,16091641.42857143,0.2857142857142857,490430.8571428572,240495.8571428572,1.1666666666666667,0.0,1114274.0,13.0,0.0,14025004.666666666,1.3529411764705883,0,0.0,0.0,0.4285714285714285,2055256.5,0.1428571428571428,0.5714285714285714,2055256.5,0.0,,0.4285714285714285,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,636690.0,,3.0,1.07634375,,,1.4285714285714286,1
595,657260.7142857143,0.0,,0.8571428571428571,,0.0,0.0,1579105.125,0.0,393046406.0,980200.0,50000000.0,0.8571428571428571,3.0,9,0.5714285714285714,5.0,0.2857142857142857,0.5714285714285714,11859971.42857143,1.0,0.2857142857142857,6298973.142857143,0.0,,1,0,0.5,0.0,,1076331.0,,,inf,0.0,,0.1428571428571428,0.0,,,3.0,4.0,9.0,7.0,4587052.857142857,,0,4946406.0,,980200.0,77687660.57142857,,,0.0,0.5,6886000.0,73.85714285714286,5,0.0,0.0,-2672428.571428572,,-40726800.0,,6.0,2828.5714285714284,0.0,1000000.0,5,0,,,0.0,1.0,0.5714285714285714,0.2857142857142857,0.0,46219417.0,0.5,1181714.2857142857,0.0,0.1428571428571428,,0.0,676780.7142857143,97202406836.33334,26400.0,129,0.1428571428571428,1539748.0,0.0,6.0,1.7142857142857142,1199617.0,inf,0.6666666666666666,1076331.0,0.0,9716361.42857143,0.0,190457.14285714287,,0.0,0.1428571428571428,3.0,0.0,0.6666666666666666,1.0,2.0,3783092.857142857,3783092.857142857,2115526.625,3.0,0.2857142857142857,893889.4285714285,468716.0,6521832.142857143,0.2857142857142857,819637.8571428572,0.0,1.2941176470588236,12545466.857142856,0.0,5.0,0.0,11862832.470588235,1.0740740740740742,0,0.0,0.0,0.1428571428571428,,22.666666666666668,0.1428571428571428,,0.0,22346117.0,0.2857142857142857,0.1428571428571428,0.0,0.0,581742.8571428572,0.2857142857142857,0.2857142857142857,153761.57142857142,0.5,5.0,4339.98865355522,0.0,,0.9642857142857144,1
194,13835273897.428572,209362859.0,,3.857142857142857,,4.571428571428571,3.7188294857142856,12196795283.481482,0.0,22508427352.0,11412520996.0,13808399313.0,12.857142857142858,12.0,0,4.285714285714286,56.0,5.0,7.142857142857143,563417779.4285715,5.0,4.142857142857143,5688976688.428572,770244225.0,,4,5,1.091503267973856,0.0,,1109009.0,1.7717616277541423e+19,1.5,0.0594635727275171,350000000.0,,2.2857142857142856,0.0,,,27.0,57.0,8.0,12.0,2516890584.428571,,24,31165106547.0,,626737.0,1763552583.4285717,,1.75,0.0,5.066666666666666,14589348809.0,2060839364.2857144,1,544851671.0,4.142857142857143,214780269.7142857,7.060817518768055e+16,-527696938.0,,25.0,347143735.4285714,48457295.0,5172044383.0,0,0,,,7.0,7.375,2.857142857142857,6.285714285714286,1906152892.0,2553284236.0,3.0,4378475211.428572,133.0,9.571428571428571,41405780.0,5.285714285714286,571975059.1428572,3.052881006176959e+18,4135776.5,20,4.428571428571429,3791475096.0,9.0,11.0,2.571428571428572,2469625.0,1.2073049136974292,2.6,41896997.0,61620120.0,900867118.2857144,5.0,2278070137.285714,1.5423289378102963e+17,12.333333333333334,2.7142857142857144,23.666666666666668,1.0,34.267857142857146,4.0,10.0,12867526308.571428,10842959245.0,4254958405.5,33.0,2.2857142857142856,1038829974.4285716,7794527041.571428,5999624792.714286,10.0,1281995018.2857144,204187228.0,4.811320754716981,109957199.71428572,82918891.0,0.0,17.428571428571427,268237513.12,0.9737991266375546,3,6.0,3.0,6.285714285714286,402395453.0,21.99999999999999,2.7142857142857144,402395453.0,23206530760.0,366855362.0,1.2857142857142858,3.857142857142857,4.428571428571429,0.0,3390660950.571429,11.428571428571429,21.142857142857142,103002122.85714284,3.0,11.0,1.087954373788684,0.6199037678089507,,1.102280573091534,1
283,27324139.57142857,,7593879.571428572,4.571428571428571,,14.714285714285714,,,,,1437665.0,,8.857142857142858,,0,,16.0,10.142857142857142,10.428571428571429,,,,37880906.14285714,206857000.0,550000.0,8,5,2.205298013245033,,2938844.0,,2239880359207504.0,6.0,,,,,,,7249807.0,,,,,138651366.7142857,3457142.8571428573,3,213214140.0,600000.0,,,,2.6,335494528.0,31.23809523809524,71178645.0,61290648.0,0,53202540.0,13.857142857142858,11181521.42857143,87380127756928.56,,24642857.14285714,18.0,1788995.2857142857,,14137165.0,1,1,55.0,4850000.0,,,5.714285714285714,4.857142857142857,10093610.0,,6.0,,,,2018418.0,,11006604.857142856,,,16,5.285714285714286,,,,5.428571428571429,,,,,84072933.0,230449592.0,,,,,5.0,4.428571428571429,,,,,34599860.71428572,,,,4.714285714285714,19357438.42857143,,,4.0,13778709.57142857,184739755.1428572,5.241935483870968,15532764.714285716,8943161.0,,,,1.8354700854700847,3,,,6.0,15210418.0,,,,31686130.0,,5.428571428571429,5.428571428571429,4.571428571428571,1905610.0,,,4.0,15846391.57142857,6.0,,1.3183046884583496,1.9641267257944293,0.4984036577915295,,1
574,66010013.85714286,5016.0,105890480.0,3.857142857142857,0.875,9.571428571428571,0.0,5841342.62962963,1.0,10140377.0,45434881.0,47119400.0,6.428571428571429,4.0,0,0.8571428571428571,13.0,13.285714285714286,3.857142857142857,24867922.85714286,0.0,0.7142857142857143,11925677.57142857,104507000.0,6500000.0,5,10,1.4504132231404958,83441.0,80385828.0,1716.0,2084148338777824.0,8.5,0.9331741088688698,0.0,,0.1428571428571428,2.0,-315415580.0,172498128.46153846,13.0,10.0,9.0,5.0,595842920.5714285,255285714.2857143,6,195623112.0,13500000.0,39718.0,3038169.285714286,1.0,2.875,28279538.0,16.619047619047617,182170080.0,40620963.0,0,839978692.0,11.0,39260304.85714286,980036498364533.6,-9964000.0,249080957.1428572,15.0,-55145809.571428575,0.0,101224323.0,1,3,51.0,226000000.0,1.0,1.3333333333333333,10.714285714285714,9.428571428571429,42877493.0,609926665.0,9.0,482055.1428571429,3.0,0.1428571428571428,50721797.0,0.1428571428571428,626916239.0,26587486918890.324,3300.0,16,11.571428571428571,986243.0,0.0,8.0,8.0,80141.0,0.0029266202311048,0.75,250251587.4,29668751.0,55698076.571428575,0.4285714285714285,5149079.714285715,378125000.0,1.5,6.0,5.0,0.0,0.6666666666666666,1.0,0.0,27200162.57142857,471172.7142857143,2506003.0454545454,11.0,5.571428571428571,218177960.85714287,631260.1428571428,1233451.142857143,10.428571428571429,596963727.0,71933430.14285715,8.60655737704918,201531711.1428572,29067105.0,0.0,0.4285714285714285,139540155.97435898,1.3894039735099335,2,2.0,0.0,7.0,56282397.0,0.7987012987012987,0.8571428571428571,35937984.0,134142843.0,11229801.0,3.7142857142857135,6.0,7.285714285714286,17595009.0,1837784.571428572,0.5714285714285714,4.857142857142857,200989374.85714287,9.285714285714286,10.0,0.9578902947745354,1.193765226470442,0.7150667420547977,0.8900298679162222,1
126,41848916.85714286,,,5.428571428571429,,6.428571428571429,,,,,0.0,,7.142857142857143,,1,,17.0,4.142857142857143,8.714285714285714,,,,35036044.0,20000000.0,,0,5,1.704761904761905,,,,1.914407415167265e+16,3.0,,,,,,,,,,,,106639325.57142857,,1,383881678.0,,,,,2.0,1265909947.0,4.666666666666667,4628479.0,206992228.57142857,0,0.0,6.428571428571429,2045528.857142857,3949403542830168.0,,,32.0,-1006455.2857142856,,0.0,1,2,,,,,2.142857142857143,3.857142857142857,3229117.0,,2.5,,,,8739947.0,,75958176.42857143,,,31,3.0,,,,2.857142857142857,,,,,98899947.0,294048790.0,,,,,2.2857142857142856,1.8333333333333333,,,,,31396511.57142857,,,,1.5714285714285714,47185444.28571428,,,2.571428571428572,63652453.85714286,204067083.1428572,3.54,16572210.142857144,8632396.0,,,,1.8363636363636364,0,,,3.7142857142857135,25407391.5,,,,85204778.0,,2.0,3.0,4.285714285714286,122114117.0,,,3.571428571428572,18151462.57142857,3.8333333333333335,,1.1356321502765017,inf,4.95986121330724,,0
295,34742800.571428575,0.0,0.0,3.142857142857143,,0.5714285714285714,,79298715.27777778,0.0,304502497.0,205497988.0,1430187900.0,0.5714285714285714,5.0,3,0.7142857142857143,3.0,0.8571428571428571,0.5714285714285714,1236908.0,0.0,1.0,839150.5714285715,0.0,,0,0,2.2666666666666666,0.0,,1053725.0,220668032.0,,1.3182384598225614,0.0,,0.0,0.0,,4342386.0,7.0,11.0,14.0,11.0,100839504.42857143,,0,170554554.0,,1295263.0,83549479.85714285,0.0,0.0,0.0,0.25,300555247.0,69996513.28571428,1,0.0,0.8571428571428571,292554050.85714287,3.65665462989745e+16,220000.0,,3.0,17641336.0,0.0,159852614.0,2,1,3.0,,0.0,1.0,0.2857142857142857,0.5714285714285714,25295351.0,2043502386.0,0.0,1537195.4285714286,1.0,0.2857142857142857,21766698.0,0.2857142857142857,228863664.7142857,7044541424317701.0,220000.0,104,0.2857142857142857,21761895.0,0.0,9.0,0.2857142857142857,1341928.0,0.1551091537433762,2.0,101561907.0,187628040.0,34309984.28571428,1.0,8594099.714285715,1862638235368068.0,1.25,0.1428571428571428,0.6666666666666666,0.0,0.5,1.0,0.5,17523957.714285713,17523957.714285713,57621065.0,5.0,0.2857142857142857,203298815.1428572,87581518.71428572,4137018.5714285714,0.7142857142857143,148466869.57142857,127461644.85714284,0.7931034482758621,4147097.714285714,118378368.0,1.0,0.4285714285714285,270585786.0689655,2.302325581395349,0,1.0,1.0,0.2857142857142857,118464120.0,2.8602941176470584,0.5714285714285714,118464120.0,181081914.0,14404842.0,0.0,0.4285714285714285,0.2857142857142857,0.0,83176992.0,0.4285714285714285,0.1428571428571428,120923656.71428572,0.0,9.0,10410.160316468871,3.136865327272728,0.0,0.9535105180297896,1
537,37596223.14285714,1000000.0,0.0,9.428571428571429,1.5555555555555554,8.285714285714286,,27001381.545454547,0.0,1833952.0,487215283.0,130000000.0,8.428571428571429,29.0,0,0.8571428571428571,6.0,8.285714285714286,7.285714285714286,6893790.857142857,2.0,4.714285714285714,37261187.85714286,270000000.0,20000000.0,10,1,4.030769230769231,0.0,16723068.0,1000000.0,1.9852021334188336e+16,1.5,0.9945410593315224,0.0,0.1729323308270676,0.4285714285714285,0.0,-253000000.0,1589005.6666666667,8.0,16.0,8.0,4.0,464696611.5714286,1642857.142857143,5,270857283.0,25000000.0,1000000.0,471720.0,8.0,4.5,2445645.0,26.166666666666664,485182708.0,152287235.85714287,0,21330508.0,8.571428571428571,23323810.42857143,697762926761593.9,9900.0,0.0,27.0,-55136092.42857143,0.0,100000.0,2,0,41.0,0.0,0.0,1.5,2.142857142857143,3.571428571428572,6097672.0,6324156.0,2.0,671113.8571428572,4.0,0.8571428571428571,295645.0,0.1428571428571428,81218103.71428572,20617609592565.902,0.0,26,2.0,6784983.0,0.0,6.0,2.571428571428572,1000000.0,,1.0,144028802.0,35011013.0,59739996.71428572,0.1428571428571428,2298901.714285714,3000000000000.0,1.25,2.4285714285714284,2.2857142857142856,1.0,0.3333333333333333,1.0,1.0,24188415.285714287,285714.28571428574,5928996.583333333,3.0,2.4285714285714284,216925487.42857143,520474.28571428574,692119.8571428572,2.142857142857143,132882457.0,21145093.0,2.35,11145398.714285716,5244002.0,0.0,0.5714285714285714,19083927.2,3.551569506726457,6,2.0,1.0,3.2857142857142856,6123645.0,0.8,0.4285714285714285,26730768.0,116325283.0,1256536.0,3.142857142857143,0.8571428571428571,2.142857142857143,567672.0,591017.8571428572,0.2857142857142857,1.8571428571428568,72074586.28571428,2.142857142857143,6.0,0.9432624113475178,0.6457471619683265,inf,0.9889764878349324,1
597,81942868.42857143,198763758.0,749233.1428571428,4.142857142857143,1.0,2.7142857142857144,1.0302432185786174,41907345.40740741,1.0,312663675.0,7886605.0,494907433.0,4.285714285714286,18.0,0,4.0,11.0,2.7142857142857144,3.857142857142857,72845659.14285715,5.0,4.428571428571429,77034345.14285715,679833.0,500000.0,12,2,2.3285714285714287,0.0,2725278.0,2977.0,50820436502715.96,,1.2998313731922226,0.0,1.0058710572048588,2.571428571428572,0.0,0.0,111508880.85714284,26.0,48.0,11.0,11.0,56420157.14285714,,6,154023799.0,2000000.0,0.0,71703425.85714285,12.0,1.75,23114884.0,15.76666666666667,23122572.0,13727364.42857143,0,2153510.0,2.857142857142857,-15658855.0,372859086035602.3,-105333058.0,,18.0,4245537.428571428,14729179.0,44051799.0,1,1,49.0,,3.0,3.75,1.4285714285714286,3.0,395.0,522299350.0,2.0,13748611.142857144,17.0,3.4285714285714284,416388.0,1.8571428571428568,44546108.571428575,1201733044549239.0,-196700.0,29,2.0,11909866.5,3.0,13.0,2.857142857142857,2977.0,0.7782830422123661,3.0,127255343.16666669,5840388.0,75608421.42857143,2.2857142857142856,11551079.714285716,1.7780939835641878e+16,3.8333333333333335,2.4285714285714284,3.4285714285714284,4.0,4.785714285714286,2.0,3.5,18016571.85714286,17474969.14285714,17768703.612903226,31.0,2.571428571428572,75104128.57142857,149848305.0,12076888.142857144,2.2857142857142856,55414560.28571428,16232429.0,2.740740740740741,150503776.85714287,17759357.0,0.0,2.4285714285714284,71355357.27777778,1.7256637168141593,1,3.0,3.0,3.0,20738159.0,4.096866096866096,1.1428571428571428,20738159.0,11074966.0,33233704.0,2.2857142857142856,3.0,3.4285714285714284,701626.0,12892167.57142857,2.571428571428572,4.0,109734324.42857143,2.4285714285714284,8.0,0.6205348781567782,0.3886865079365079,,1.701259220168717,1
145,715060351.8571428,5495537.0,0.0,8.428571428571429,0.0,9.857142857142858,,2878647542.0,0.0,3260503238.0,754254027.0,58844612.0,10.714285714285714,3.0,0,0.4285714285714285,4.0,14.428571428571429,11.142857142857142,15589253.285714284,0.0,0.4285714285714285,1808444056.2857144,426000000.0,10000000.0,2,2,10.36111111111111,0.0,56144852.0,1720519.0,4847656522417933.0,1.0,,0.0,,0.0,0.0,-305000000.0,,,1.0,12.0,4.0,156231595.2857143,0.0,3,6795800580.0,,4794999.0,288162083.71428573,6.0,inf,103720779.0,16.809523809523807,392321439.0,385637197.14285713,0,103466185.0,10.142857142857142,-38050787.85714286,5.013534229264827e+17,1197440.0,0.0,20.0,57732257.14285714,56144852.0,62422598.0,5,0,24.0,,1.0,1.0,1.7142857142857142,1.1428571428571428,37738626.0,105839945.0,2.0,18697303.0,1.0,0.1428571428571428,179686818.0,0.4285714285714285,183233658.85714287,12439984540115.666,20000.0,48,1.5714285714285714,2454866.0,1.0,5.0,1.7142857142857142,3188550.0,1.1778736826085028,0.0,106088973.66666669,1314513559.0,391084744.2857143,0.4285714285714285,700788.2857142857,1.8714018641484304e+17,0.5,2.0,0.7142857142857143,1.0,0.0,1.0,1.0,717639637.5714285,351016472.85714287,113155555.0,2.0,1.1428571428571428,196232601.0,287425905.14285713,341930064.5714286,0.8571428571428571,184763294.0,771311374.0,1.4426229508196722,113068031.14285716,87582180.0,5.0,0.1428571428571428,24175758.363636363,9.05,1,0.0,0.0,1.0,311559906.0,0.1777777777777777,0.8571428571428571,1704788235.0,23385027.0,4962838.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,9588626.0,4977821.714285715,0.2857142857142857,0.8571428571428571,193738203.1428572,1.5714285714285714,8.0,2.977818181818182,0.6150866150943396,inf,0.3909469020527859,0
386,162801.85714285713,66034993.0,,0.0,,3.857142857142857,1.0,3373191.888888889,0.0,153516911.0,0.0,,0.7142857142857143,9.0,13,0.5714285714285714,9.0,0.7142857142857143,0.0,300000000.0,0.0,0.0,167751.85714285713,0.0,,1,6,1.915254237288136,0.0,,65250395.0,1410029356425312.5,,,0.0,,0.1428571428571428,0.0,,,3.0,19.0,7.0,5.0,377596922.4285714,,0,3515432.0,,1139613.0,165001.85714285713,,3.333333333333333,0.0,24.5,,272857142.85714287,9,0.0,3.857142857142857,45714285.71428572,,0.0,,6.0,-8956143.57142857,0.0,0.0,10,0,,,0.0,2.2,1.1428571428571428,1.1428571428571428,265158846.0,385452795.0,1.0,0.0,2.0,0.1428571428571428,264758087.0,0.0,248803943.1428572,5861225100.333017,24585.0,106,0.7142857142857143,264863137.0,0.0,4.0,2.571428571428572,65250395.0,0.9951993999264692,1.0,66080175.5,0.0,37822583.85714286,0.0,113584361.14285716,,1.0,0.0,2.5,1.0,1.7,6.0,1.5,65252964.28571428,86610373.71428572,242713064.875,13.0,0.1428571428571428,36276875.28571428,0.0,86203590.14285715,0.5714285714285714,248803943.1428572,0.0,3.04,18700798.57142857,0.0,9.0,0.2857142857142857,125993397.88,1.8651685393258424,0,0.0,0.0,0.2857142857142857,264758087.0,2.638095238095238,1.1428571428571428,264758087.0,0.0,65452795.0,0.1428571428571428,0.1428571428571428,1.4285714285714286,0.0,75704526.0,2.142857142857143,0.7142857142857143,28258424.14285714,1.0,6.0,1.0973637756460457,,1.452977638167245,1.000047264416315,0
464,48842228.571428575,0.0,19899741.14285714,13.714285714285714,,19.714285714285715,,2866192.636363636,0.0,13372946.0,13346531.0,,24.0,,0,0.0,86.0,40.0,22.714285714285715,0.0,0.0,0.0,1344567556.142857,217428258.0,2000000.0,31,78,0.5187713310580204,0.0,1188692.5,64191.0,3.4957423348395576e+18,48.5,,0.0,,0.5714285714285714,0.0,1000000.0,8638042.5,8.0,1.0,7.0,2.0,1081681922.5714283,9157142.857142856,46,385503312.0,1000000.0,289346.0,44478.0,0.0,0.288135593220339,48050712.0,164.14285714285717,157804595.0,362097955.4285714,0,12513576.0,20.857142857142858,11206002.285714284,1502611736806792.8,,89549285.71428572,51.0,-317012229.4285714,0.0,161225939.0,0,11,68.0,5550000.0,0.0,0.5,55.85714285714285,62.57142857142857,10518007.0,,43.0,0.0,0.0,0.0,2613322.0,0.0,73303947.0,313876512.5,38500.0,4,48.142857142857146,1237118.5,0.0,3.0,67.71428571428571,,,,86191.0,42221067.0,964022090.4285716,0.0,178520.85714285713,,0.0,45.57142857142857,51.333333333333336,0.0,0.5,0.0,0.5,91542100.0,41335.142857142855,902861.0,2.0,37.285714285714285,67542115.42857143,44478.0,0.0,68.57142857142857,89704250.42857143,44003037.85714286,52.967213114754095,51270920.28571428,48505430.0,16.0,0.0,97191.0,0.4857579812655324,7,0.0,0.0,54.57142857142857,12528354.0,0.0,0.0,,59174727.0,,36.285714285714285,41.0,53.42857142857143,7947387.0,33478.0,0.0,46.71428571428572,66995796.85714286,44.85714285714285,3.0,1.0887673795528563,1.0555689502479284,0.0,1.0000069067790749,1
96,4939974.857142857,0.0,0.0,2.571428571428572,,3.4285714285714284,0.0,117244755.625,1.0,115859181.0,60221415.0,599019261.0,0.0,33.0,2,2.2857142857142856,4.0,0.7142857142857143,5.0,8285234.428571428,1.0,1.4285714285714286,32664523.14285714,0.0,,1,1,3.2195121951219514,63711413.0,,1509417.0,897491468419472.9,,2.13896389792865,0.0,,0.2857142857142857,1.0,0.0,,,62.0,10.0,5.0,90437207.71428572,,0,153955319.0,,1181364.0,14466745.857142856,0.0,1.3333333333333333,0.0,25.95238095238096,7662427.0,17285714.285714287,2,0.0,3.4285714285714284,-491889.8571428572,4537836339502812.0,-47054870.0,,21.0,376262.7142857143,4049926.0,0.0,4,0,2.0,,2.0,1.1111111111111112,0.5714285714285714,1.1428571428571428,1588047.0,402015474.0,1.0,1388574.142857143,5.0,0.2857142857142857,6300696.0,0.4285714285714285,43249112.42857143,1648673742507.6667,93500.0,88,0.8571428571428571,3058269.0,0.0,10.0,0.1428571428571428,2015474.0,4.378874225687116,0.75,42243853.5,2201553.0,39026076.0,1.0,1707255.7142857143,763631588444.9166,1.8,0.7142857142857143,,0.0,0.8611111111111113,0.0,0.0,4690132.285714285,2511414.8571428573,7134224.4375,32.0,0.8571428571428571,87817551.71428572,1148999.0,2390907.571428572,1.1428571428571428,59489713.71428572,15691737.42857143,1.525,13678244.142857144,27527355.0,2.0,0.7142857142857143,123845634.25,3.703296703296704,0,0.0,2.0,1.0,53933858.5,4.409090909090908,0.2857142857142857,53933858.5,0.0,27656682.0,0.2857142857142857,0.4285714285714285,1.7142857142857142,0.0,1666553.4285714286,0.2857142857142857,0.0,21225622.42857143,1.0,13.0,0.4931822457521277,inf,1.2371357884910112,1.163240875434682,0
