,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119,M120,M121,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M139,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151
301,29122362.14285714,0.0,106340.71428571428,1.8571428571428568,,6.428571428571429,,189329.75,0.0,1619939.0,17815922.0,57171200.0,1.5714285714285714,1.0,3,0.0,5.0,2.0,1.7142857142857142,0.0,0.0,0.1428571428571428,38957633.85714286,0.0,1300000.0,0,0,1.9523809523809523,0.0,889549.0,53929.0,20216488000000.0,1.0,0.9977326702324656,37.0,,0.1428571428571428,0.0,-201000000.0,19493885.0,1.0,3.0,8.0,4.0,162951428.57142857,0.0,4,102096583.0,40000000.0,19939.0,33545.28571428572,2.0,1.75,12493.0,11.2,,233641428.57142857,2,49872.0,5.571428571428571,5321428.571428572,312867566585946.8,37700000.0,35428571.428571425,15.0,-124684.57142857143,57234234.0,7866505.0,5,0,23.0,,1.0,1.0,0.4285714285714285,1.4285714285714286,635493.0,38743385.0,1.0,0.0,2.0,0.4285714285714285,50493.0,0.0,15966996.714285716,845000000000.0,-485.5,61,1.0,713034.0,0.0,6.0,0.4285714285714285,244385.0,0.9912527270204206,0.5,297357.0,312493.0,10829913.714285716,0.0,6064157.428571428,1624500000000000.0,1.0,0.8571428571428571,1.0,0.0,0.0,0.5,,27449852.0,84282.28571428571,7388352.0,7.0,1.2857142857142858,8028197.428571428,83552.28571428571,301852.0,0.4285714285714285,21956850.57142857,862284.5714285715,1.631578947368421,1547069.7142857143,0.0,12.0,0.1428571428571428,11448831.0,1.9140625,0,0.0,0.0,1.4285714285714286,4312493.0,0.5636363636363637,0.1428571428571428,20063034.0,0.0,1043385.0,0.7142857142857143,0.0,1.8571428571428568,40363034.0,103290.57142857143,0.0,0.7142857142857143,2749255.1428571427,0.6,4.0,1.1333333333333333,,0.9338668412734096,1.0
594,59527909.42857143,0.0,,5.285714285714286,,3.857142857142857,,1647372.0,0.0,345978814.0,103903302.0,10000000.0,3.142857142857143,0.0,0,0.4285714285714285,9.0,6.285714285714286,4.0,0.0,0.0,0.1428571428571428,155713830.57142857,211617593.0,,3,3,2.6041666666666665,0.0,,1030.0,223390527110520.0,2.0,0.96502429309225,0.0,,0.4285714285714285,0.0,,,4.0,4.0,8.0,6.0,13614285.714285716,,2,57085302.0,,889621.0,809837.5714285715,,2.0,0.0,27.46666666666666,7294763.0,22111432.0,0,39234106.0,3.2857142857142856,-63785.71428571428,13064859468880.332,,,9.0,-458571.4285714286,0.0,641302.0,1,0,,,0.0,1.0,1.5714285714285714,1.1428571428571428,5876102.0,1030.0,1.5,1042509.1428571428,4.0,0.0,127632.0,0.4285714285714285,30180318.71428572,2.242470466472165e+16,0.0,44,2.0,2337098.0,0.0,4.0,1.4285714285714286,1030.0,,2.0,1724695.6666666667,25784632.0,13357759.0,0.0,101160.71428571428,,1.25,3.2857142857142856,0.3333333333333333,0.0,0.0,1.0,1.0,53233289.0,14577470.285714284,27630941.3,3.0,1.5714285714285714,13369122.0,284423.4285714286,14650580.285714284,1.7142857142857142,5799108.0,8227559.0,2.18,35004999.14285714,10812243.0,9.0,0.5714285714285714,1151454.0,2.858108108108108,0,0.0,0.0,2.0,5613753.0,1.6190476190476188,0.1428571428571428,282098.0,113379302.0,,1.8571428571428568,1.8571428571428568,1.0,0.0,302968.8571428572,0.0,0.4285714285714285,11668749.142857144,1.1666666666666667,5.0,1.0490599064229027,1.015160910871032,,0.9938124559386972
581,812111.7142857143,1234301.0,0.0,1.8571428571428568,,3.857142857142857,0.987534688975928,81121774.72727273,0.0,10389822.0,0.0,41400000.0,1.0,6.0,8,1.0,6.0,2.857142857142857,2.4285714285714284,315123029.0,1.0,1.8571428571428568,1661289.7142857143,0.0,,2,1,2.0,0.0,283170366.5,1234301.0,,1.0,0.999394431351158,0.0,,0.2857142857142857,0.0,-10000000.0,,,10.0,9.0,7.0,134000594.0,0.0,0,8898885.0,,1000000.0,147861.14285714287,0.0,1.0,1000000.0,92.3,2381189.0,2142890.1428571427,1,1450259.0,6.285714285714286,487475.4285714286,,-4039375.0,0.0,14.0,35631.28571428572,1000000.0,0.0,2,0,3.0,,2.0,0.8333333333333334,0.4285714285714285,2.142857142857143,1000000.0,1401943997.0,1.5,340169.8571428572,1.0,0.7142857142857143,1254492.0,0.2857142857142857,209473577.2857143,366608535114.25,0.0,83,1.7142857142857142,2324523.5,0.0,8.0,1.4285714285714286,1450259.0,0.6441775337709491,1.0,2183054.5,11121030.0,7458368.428571428,0.8571428571428571,142857.14285714287,16298399818817.068,3.0,0.8571428571428571,1.0,0.0,0.5666666666666667,1.5,3.0,334669.71428571426,597910.8571428572,1729482.75,30.0,0.1428571428571428,84770113.28571428,1049644.5714285714,406126.0,2.4285714285714284,159168540.0,2268811.285714286,1.9285714285714288,228304274.7142857,417553.0,2.0,0.0,89270635.28571428,1.8666666666666667,0,0.0,2.0,0.2857142857142857,1254492.0,1.2307692307692308,0.1428571428571428,1254492.0,0.0,1953897.0,0.4285714285714285,0.2857142857142857,3.0,0.0,178488.42857142858,1.8571428571428568,0.4285714285714285,66131245.85714286,2.333333333333333,7.0,1.7818617021276597,,,1.5620902157724006
521,669466431.0,130311801.0,169243118.14285713,9.428571428571429,1.3054187192118225,9.714285714285714,0.0,663253601.8888888,0.0,4057398308.0,44338124.0,9564874362.0,6.714285714285714,45.0,0,7.428571428571429,16.0,14.571428571428571,8.428571428571429,1745214050.2857144,8.0,10.0,432190861.14285713,2022383148.0,165000000.0,5,16,1.6727272727272726,4747498.0,2077886.0,4747498.0,1.7822571780483952e+17,,1.9659529755668792,0.0,1.0,6.142857142857143,0.0,0.0,350914092.875,54.0,121.0,10.0,9.0,1096401268.5714283,,12,2067818177.0,663000000.0,3276260.0,519160005.14285713,11.0,3.0,0.0,4.300000000000001,1285969607.0,1528311191.4285717,0,107401902.0,9.857142857142858,-24607974.42857143,5.209272790591358e+17,-1252604428.0,,69.0,587166614.1428572,1775155022.0,453335408.0,0,0,54.0,,7.0,6.555555555555555,9.0,6.285714285714286,116134242.0,2035598623.0,7.0,365560578.5714286,49.0,8.142857142857142,60271896.0,4.142857142857143,394386463.7142857,6.41846788125987e+17,-20282.5,21,4.714285714285714,535014707.5,5.0,9.0,5.428571428571429,4747498.0,0.4683602768058297,6.5,470724604.5,294770151.0,1031176889.8571428,7.285714285714286,480214232.14285713,2.9292644703677325e+17,7.6,7.428571428571429,6.833333333333333,6.0,17.27777777777778,6.0,9.0,1320298466.0,1243198893.4285717,729320761.9642857,51.0,4.428571428571429,745847152.1428572,1004410147.1428572,880988507.7142857,5.857142857142857,404796457.5714286,688300505.0,7.403846153846154,654389703.8571428,318407811.0,0.0,6.857142857142857,667064230.9230769,1.701627486437613,3,7.0,6.0,6.571428571428571,965284080.5,12.749999999999998,10.714285714285714,965284080.5,110241585.0,638964125.5,6.142857142857143,4.714285714285714,5.0,0.0,1134203133.4285717,9.428571428571429,5.571428571428571,534562527.2857143,8.333333333333334,12.0,1.1921105929354343,0.9731285009357246,,1.0947788448772204
502,61891402.571428575,82401220.0,516979.5714285714,9.0,0.0220064724919093,3.7142857142857135,1.1460912915410244,97985292.03225806,66.0,276918809.0,85176209.0,2877409169.0,10.571428571428571,9.0,0,6.0,106.0,4.571428571428571,8.857142857142858,508070528.5714286,48.0,7.714285714285714,84486558.71428572,183100000.0,10000000.0,45,17,0.1168935148118494,53225860.0,15426064.0,6300590.0,1185744676728840.2,,0.7991458246027192,25150000.0,0.896551724137931,31.857142857142858,33.0,-55000000.0,1038060.3333333334,32.0,84.0,7.0,11.0,308090691.4285714,,31,187210565.0,55000000.0,14875344.0,48163332.28571428,9.0,0.1549295774647887,36157233.0,7.333333333333333,148515945.0,600806064.7142857,0,67023682.0,3.7142857142857135,-14458903.714285716,1646974123278761.2,-89548373.0,,26.0,-10772982.0,53369709.0,35437928.0,0,41,59.0,,33.0,52.1,30.285714285714285,39.285714285714285,106432599.0,145866573.0,66.0,80682944.57142857,483.0,64.28571428571429,387326.0,48.142857142857146,43767835.0,924456497513538.6,-4810618.5,6,38.142857142857146,40877446.5,42.0,9.0,55.71428571428572,6300590.0,1.294819626243398,43.285714285714285,93615183.0,80074992.0,51309959.14285714,41.285714285714285,65124728.42857143,1184714866393842.0,63.285714285714285,54.71428571428572,46.57142857142857,74.0,428.9888888888888,45.0,53.5,64243846.42857143,61430812.42857143,67775723.12903225,28.0,48.0,61687184.14285714,59692499.14285714,58278333.0,61.71428571428572,44194007.28571428,50710949.14285714,43.29508196721312,80431739.28571428,79079284.0,0.0,64.57142857142857,65668489.09836066,0.128526645768025,40,92.0,23.0,45.85714285714285,63070340.0,269.75747126436784,32.57142857142857,63070340.0,78864784.0,31346001.0,38.85714285714285,40.85714285714285,33.142857142857146,63210762.0,88417646.71428572,57.0,52.85714285714285,119402772.42857143,60.71428571428572,12.0,1.1429098316930295,0.8447684391080618,1.0472083926363336,0.9898882647535556
458,86191566.71428572,70196655.0,0.0,8.428571428571429,1.608,11.142857142857142,0.7414508607419088,140103233.23076922,0.0,1152217803.0,12843215.0,5602345080.0,16.428571428571427,15.0,0,1.8571428571428568,34.0,7.571428571428571,7.857142857142857,315339561.28571427,2.0,1.7142857142857142,2119493538.2857144,4358718550.0,23480000.0,10,10,0.9251336898395722,0.0,23344666.0,0.0,4.972025078202956e+18,10.0,0.3305073037090015,0.0,14.056818181818182,2.0,0.0,-1370000000.0,3629649.6666666665,12.0,43.0,11.0,8.0,2334177690.0,219571428.57142857,12,4406461994.0,29400000.0,0.0,186319677.42857143,11.0,0.1666666666666666,222535819.0,172.2857142857143,2035828778.0,1533845880.142857,0,346546219.0,10.142857142857142,5234115.571428572,2.1597290813903293e+17,-672574263.0,95342857.14285716,48.0,113366540.85714284,745227.0,4152304889.0,0,1,69.0,311000000.0,5.0,2.888888888888889,12.571428571428571,14.428571428571429,56528447.0,1246356195.0,11.0,86078148.57142857,18.0,2.0,35200601.0,2.571428571428572,362700227.4285714,9.06926318332306e+16,-2080000.0,7,12.714285714285714,6143422.0,1.0,12.0,9.142857142857142,0.0,0.977821656595054,1.2,626495964.3333334,542128005.0,477240129.14285713,4.857142857142857,5045471.285714285,5.997233819063441e+16,2.0,10.285714285714286,9.0,3.0,5.111111111111111,3.0,2.0,382824098.0,298369963.0,239388283.04166663,24.0,8.571428571428571,640279250.2857143,214341149.7142857,860629516.5714285,11.142857142857142,198422240.7142857,613389809.8571428,12.771929824561404,244839254.0,151655870.0,1.0,2.857142857142857,244605224.54347825,0.7821122740247384,6,2.0,5.0,15.142857142857142,58546907.0,4.432971014492753,3.142857142857143,60614013.5,34663323.0,337965241.0,12.714285714285714,10.428571428571429,11.857142857142858,0.0,44071056.28571428,1.5714285714285714,11.571428571428571,377314196.0,9.571428571428571,12.0,0.8629596552410457,0.3818326636379592,,1.3057264786445455
182,11731877.142857144,1328561.0,,1.0,,0.8571428571428571,1.0357962162967376,7749234.956521739,1.0,64660106.0,4752242.0,176140000.0,1.4285714285714286,7.0,0,2.2857142857142856,11.0,1.7142857142857142,3.2857142857142856,5938185.714285715,1.0,1.8571428571428568,22801785.42857143,30960000.0,,0,3,1.2820512820512822,283011.0,,41061.0,91408981734761.92,,1.0682766141961162,0.0,,4.428571428571429,0.0,,,3.0,19.0,10.0,6.0,7963885.714285715,,1,26675713.0,,70520.0,8439969.857142856,,1.0,19294957.0,1.4666666666666668,49047495.0,35438571.428571425,0,0.0,1.0,-1064872.2857142857,1312999958419000.0,-386000.0,,4.0,2137300.0,105227148.0,2624625.0,0,0,,,1.0,1.0,1.1428571428571428,1.1428571428571428,0.0,25337378.0,1.0,8625158.714285715,5.0,2.2857142857142856,17683057.0,1.2857142857142858,23100543.85714286,588006891118327.5,295150.0,42,0.8571428571428571,8004157.0,1.0,9.0,0.8571428571428571,43174.0,0.7214693227257207,2.142857142857143,1988711.0,55709957.0,29199297.285714287,1.4285714285714286,4808490.714285715,1061721099635449.6,0.8571428571428571,1.0,1.1428571428571428,2.0,0.6666666666666666,1.0,5.0,20211286.42857143,27843861.57142857,12016351.666666666,10.0,1.8571428571428568,14596628.0,16721391.285714284,30155902.57142857,1.0,26120716.42857143,67288385.57142857,1.3333333333333333,1445149.142857143,42967078.0,0.0,1.1428571428571428,4542198.759259259,1.7358490566037736,3,0.0,1.0,1.0,68093607.0,1.7799999999999998,1.0,68093607.0,4901142.0,283174.0,2.857142857142857,1.5714285714285714,0.5714285714285714,5124107.0,16053120.285714284,4.714285714285714,1.0,9603024.714285716,1.1428571428571428,11.0,1.7436393264530146,0.6654835847382431,0.0,0.6613158489712865
227,38003038.42857143,0.0,241605738.57142857,2.2857142857142856,inf,5.142857142857143,,3203741.9,0.0,164852409.0,7114009.0,28536672.0,1.5714285714285714,9.0,0,0.5714285714285714,7.0,4.857142857142857,2.571428571428572,7428571.428571428,0.0,0.4285714285714285,4035730.857142857,10000000.0,10000000.0,2,1,4.181818181818182,0.0,1585245.0,472022990.0,9.531034109671378e+16,1.0,0.5272544605955723,0.0,inf,0.1428571428571428,0.0,-420000000.0,566420662.7142857,1.0,3.0,10.0,8.0,69157228.57142857,1428571.4285714286,0,3875005.0,15000000.0,808423.0,5627123.142857143,8.0,2.5,0.0,8.8,115130465.0,26633628.57142857,1,828576205.0,5.0,1408285.7142857143,338323187464954.7,10000000.0,11285714.285714284,8.0,8279853.142857143,1585245.0,0.0,2,0,35.0,10000000.0,0.0,4.0,1.2857142857142858,2.0,34423485.0,872148410.0,1.5,19959306.57142857,2.0,0.4285714285714285,1310971.0,0.2857142857142857,34848337.0,112958321086369.31,10635000.0,47,0.5714285714285714,7402817.0,0.0,9.0,0.7142857142857143,499654285.0,inf,1.0,894673627.3333334,3474833.0,2295790.4285714286,0.1428571428571428,8487151.0,92561131861.33336,3.0,1.0,2.2,0.0,8.0,1.0,0.0,33595800.571428575,22927865.14285714,56157581.266666666,5.0,1.7142857142857142,565528458.0,39483298.71428572,16073078.857142856,1.1428571428571428,6031019.142857143,9198353.42857143,1.4081632653061225,158322972.7142857,894290958.0,1.0,0.2857142857142857,849921424.8529412,3.136363636363636,1,0.0,0.0,1.5714285714285714,16529985.0,0.463157894736842,0.2857142857142857,16068573.0,1225005.0,605171607.0,0.1428571428571428,1.0,0.5714285714285714,0.0,38045845.28571428,0.1428571428571428,0.7142857142857143,645169069.2857143,1.5,12.0,2.0121926632636296,1.8766062262374448,,0.219882931106412
484,38091728.0,476345.0,3592687.4285714286,5.857142857142857,1.8181818181818183,5.714285714285714,0.9995835118483412,1505715.3333333333,0.0,11173499.0,12553330.0,1677500000.0,5.857142857142857,9.0,0,1.8571428571428568,10.0,5.571428571428571,10.428571428571429,66755810.71428572,0.0,0.1428571428571428,16175435.57142857,1760000.0,78000000.0,10,4,1.4074074074074074,155057609.0,3699072.0,57609.0,294726940544527.94,4.0,1.0026058620876737,0.0,0.0960960960960961,0.8571428571428571,0.0,-576000000.0,14804388.0,9.0,20.0,13.0,8.0,495999645.85714287,175714285.7142857,0,86724594.0,4000000.0,61340.0,345394.14285714284,13.0,0.5,14342457.0,9.466666666666663,68859796.0,575452000.0,0,28615638.0,5.571428571428571,22487808.85714286,454219808066642.9,-62643446.0,96000000.0,17.0,1745814.2857142857,1662385.0,58517197.0,1,2,76.0,182500000.0,0.0,1.5714285714285714,3.857142857142857,5.142857142857143,49544294.0,155057609.0,4.0,2261384.714285714,7.0,0.2857142857142857,139613.0,0.7142857142857143,63721234.14285714,18448415896826.668,0.0,14,4.714285714285714,3324277.0,2.0,10.0,6.285714285714286,57609.0,0.9830289666421445,1.25,444345.0,30927998.0,61521844.0,1.4285714285714286,318412.0,402336666666.6666,1.0,4.142857142857143,4.571428571428571,1.0,0.6190476190476192,1.0,1.0,39503454.14285714,2485483.8571428573,2822189.210526316,3.0,4.285714285714286,30933165.14285714,268358.0,3592381.1428571427,4.428571428571429,59931833.71428572,28156202.85714286,4.457627118644068,69867517.28571428,73026518.0,2.0,0.7142857142857143,11740850.677419355,1.356979405034325,5,0.0,0.0,3.857142857142857,9244827.0,0.3958333333333333,0.5714285714285714,1202385.0,42158483.0,1475757.0,4.0,6.571428571428571,3.4285714285714284,5064294.0,557559.0,0.5714285714285714,5.142857142857143,47130950.71428572,4.0,10.0,0.9573890486436486,2.035762733009709,0.7056550694121823,1.001283422459893
457,121044589.71428572,5453632.0,778527.0,0.1428571428571428,,0.4285714285714285,,5706570.333333333,0.0,5781237.0,9788960.0,0.0,0.7142857142857143,1.0,0,0.1428571428571428,8.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,24734530.285714287,0.0,,3,4,0.34375,0.0,,5344237.0,1.1566150586782884e+16,1.0,,0.0,,0.0,0.0,,5449689.0,1.0,,3.0,2.0,7142857.142857143,0.0,0,151053960.0,,5649237.0,825891.0,0.0,0.5,21578494.0,0.3,50621505.0,19410791.57142857,2,102680456.0,0.4285714285714285,-2755285.714285714,4998917061505045.0,,5957571.428571428,3.0,719714.2857142857,5364237.0,9066960.0,0,2,1.0,,0.0,,1.5714285714285714,1.4285714285714286,81815505.0,47152689.0,1.0,823033.8571428572,,0.0,8415283.0,0.0,19346572.0,,5000.0,44,0.7142857142857143,5561237.0,0.0,1.0,1.7142857142857142,5429689.0,,0.0,5453632.0,10845494.0,12643461.0,0.0,0.0,,,1.0,1.2,0.0,,1.0,1.0,160880589.7142857,0.0,5661237.0,1.0,1.7142857142857142,17981768.0,0.0,0.0,1.0,24475857.71428572,5185781.428571428,1.7567567567567568,11724184.285714284,0.0,17.0,0.0,11405890.090909092,0.3628318584070796,2,0.0,0.0,0.7142857142857143,165965122.0,0.2666666666666666,0.1428571428571428,5384237.0,18066960.0,,2.571428571428572,0.5714285714285714,0.8571428571428571,83362505.0,0.0,0.0,1.0,9641098.0,1.5,1.0,0.0020281918669506,inf,1.0010720411663807,1.0394033837934105
47,13927720.57142857,0.0,1424180.142857143,2.142857142857143,0.1923076923076923,4.285714285714286,1.8327349025644493,18011863.785714287,1.0,27411070.0,41909925.0,125695920.0,3.2857142857142856,4.0,0,0.1428571428571428,13.0,7.285714285714286,4.571428571428571,66870684.42857143,1.0,0.2857142857142857,27909743.14285714,244537800.0,14000000.0,17,1,0.8871794871794871,29991525.0,23553787.5,50576.0,565611362172121.0,6.0,1.7201979467098294,0.0,0.1102362204724409,0.0,1.0,-355000000.0,21622495.444444444,2.0,1.0,11.0,6.0,142195975.42857143,38142857.14285714,3,160540285.0,9900000.0,2973.0,205849.42857142852,10.0,0.75,324144217.0,18.9047619047619,187200770.0,112506112.57142857,0,0.0,4.285714285714286,23771138.0,1637221834379323.8,-93676000.0,33000000.0,10.0,-13424489.285714284,283606.0,5882344.0,1,1,53.0,98000000.0,0.0,0.8,6.142857142857143,5.857142857142857,101358439.0,100103169.0,8.0,0.0,2.0,0.4285714285714285,22523063.0,0.2857142857142857,173722523.57142857,329597113643251.1,0.0,19,5.428571428571429,7404178.5,0.0,8.0,5.428571428571429,103169.0,,0.5,5183681.5,36711449.0,290198406.0,0.2857142857142857,11773607.42857143,0.0,1.5,6.285714285714286,4.833333333333333,1.0,0.2,1.0,1.0,73582192.28571428,1348941.7142857143,12506637.76923077,1.0,4.285714285714286,119445637.85714284,2422894.714285714,4925693.142857143,4.428571428571429,136710501.0,202981450.57142857,7.0,74750487.28571428,147425610.0,6.0,0.2857142857142857,27850963.62162162,0.9427480916030534,4,0.0,0.0,3.4285714285714284,87063936.0,1.7428571428571429,0.7142857142857143,4102305.5,138402934.0,85224776.0,3.2857142857142856,3.571428571428572,4.142857142857143,89008466.0,2095458.571428572,0.5714285714285714,4.142857142857143,149894597.85714287,7.0,6.0,0.9153706263184694,0.5548931026358114,1.1141005404888316,1.0
142,64553599.71428572,21556453.0,,8.285714285714286,,7.142857142857143,0.6260981651376146,35457016.78947368,1.0,257068156.0,5609358.0,713909464.0,5.857142857142857,34.0,1,5.428571428571429,7.0,6.571428571428571,12.0,137849554.14285713,3.0,3.857142857142857,22211620.57142857,750000.0,,0,3,7.944444444444445,262077.0,,125625.0,2919305646705000.0,,0.8985331506253593,0.0,,1.0,0.0,,,27.0,87.0,12.0,9.0,66049946.28571428,,0,95823458.0,,1607158.0,147043459.0,,3.0,74787197.0,139.76666666666662,173910942.0,12317857.142857144,0,0.0,11.714285714285714,-38833352.14285714,202662109520968.0,-46507700.0,,28.0,-446826.28571428574,47903599.0,0.0,4,0,,,4.0,1.375,1.2857142857142858,1.2857142857142858,1723795.0,326780062.0,1.5,82678537.0,7.0,0.4285714285714285,3213699.0,1.0,17997101.14285714,221023494756527.6,5194720.0,59,1.7142857142857142,23978819.0,0.0,11.0,0.5714285714285714,125625.0,0.9820554301426228,1.0,100275008.33333331,7406045.0,29475603.71428572,0.8571428571428571,10431570.0,683525025448284.2,1.3333333333333333,1.4285714285714286,1.6666666666666667,0.0,0.8392857142857143,2.0,0.5,42785006.28571428,35708788.571428575,44346280.52173913,97.0,1.0,14676088.714285716,134486185.42857143,28268015.14285714,0.7142857142857143,11781655.42857143,29435861.42857143,1.5192307692307692,85339571.42857143,2086368.0,0.0,1.2857142857142858,62648070.51923077,7.276785714285714,0,0.0,1.0,1.0,8298150.0,1.6061538461538458,1.5714285714285714,8298150.0,273020025.0,19168997.0,1.0,1.1428571428571428,1.7142857142857142,458432.0,30768922.42857143,1.2857142857142858,1.7142857142857142,54222057.0,2.1666666666666665,13.0,2.20037,inf,2.3419809,1.049472934347478
324,18327962.71428572,0.0,0.0,2.2857142857142856,,2.4285714285714284,,16798491.083333332,0.0,36699227.0,23947240.0,2553699.0,2.571428571428572,2.0,0,0.0,8.0,1.7142857142857142,1.8571428571428568,5500000.0,0.0,0.0,35096582.85714286,15228000.0,15000000.0,6,1,0.6666666666666666,2458446.0,,2458446.0,254933639328513.84,1.0,2031.755445474928,0.0,,0.2857142857142857,0.0,,8121546.5,0.0,1.0,11.0,5.0,6853385.0,0.0,2,54117256.0,10000000.0,4393404.0,7796308.714285715,,0.3333333333333333,111991197.0,0.3,148857821.0,16605007.857142856,0,0.0,1.7142857142857142,13781445.57142857,1996444202857640.8,-4040082.0,0.0,5.0,-3209904.285714286,0.0,2098748.0,1,6,4.0,10000000.0,0.0,1.2,2.0,2.2857142857142856,58906163.0,20890704.0,2.0,7243825.571428572,5.0,0.7142857142857143,10899570.0,0.2857142857142857,42855620.571428575,37478862888983.67,-1029978.0,27,2.142857142857143,25115687.0,0.0,10.0,1.8571428571428568,2458446.0,7.706513614346958e-05,1.3333333333333333,11762120.0,169604008.0,158818100.14285713,0.2857142857142857,11828697.42857143,232352041307990.4,1.0,1.8571428571428568,2.0,0.0,1.2,1.0,2.0,36573137.71428572,7626073.714285715,20753780.69230769,1.0,2.857142857142857,58507708.0,5907525.857142857,4738563.714285715,1.7142857142857142,53141766.42857143,142375844.57142857,2.321428571428572,18957753.85714286,21849376.0,2.0,0.2857142857142857,11465888.38095238,0.7268041237113402,7,0.0,0.0,2.4285714285714284,77400122.0,0.8571428571428571,0.4285714285714285,23890627.0,17377595.0,11837631.0,3.0,1.0,1.8571428571428568,41173909.0,5748310.285714285,0.8571428571428571,2.142857142857143,28147504.285714287,2.0,9.0,0.4743119266055046,0.4855062919030428,1.0125430943843272,3.067068217268335
368,42685329.0,57840991.0,,1.2857142857142858,,0.0,,29554169.52380952,1.0,127949054.0,24350397.0,37055440.0,0.4285714285714285,13.0,0,1.8571428571428568,4.0,0.4285714285714285,1.0,75225708.57142857,0.0,1.0,0.0,379711200.0,,2,0,2.1,110990228.0,,713533.0,2675695115200000.0,,0.5026140586135441,0.0,,0.8571428571428571,0.0,,,13.0,21.0,12.0,5.0,36471314.28571428,,1,190699981.0,,0.0,18143344.14285714,,inf,4440252.0,1.3333333333333337,53216981.0,15630457.142857144,1,0.0,0.0,10939101.714285716,1712392726818666.5,-227518600.0,,7.0,15618327.57142857,4508540.0,1128874.0,2,0,,,0.0,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.0,331849121.0,1.0,21389457.285714287,5.0,1.1428571428571428,3090252.0,1.7142857142857142,178529174.85714287,4783189088134227.0,2050000.0,66,0.4285714285714285,9798097.0,0.0,12.0,0.2857142857142857,713533.0,41.10484992150227,1.4,101450486.71428572,0.0,7410240.285714285,0.5714285714285714,43538224.28571428,121314343420019.2,1.2,0.4285714285714285,1.75,1.0,0.4761904761904762,1.0,1.0,14490743.285714284,20241783.285714287,59218676.81818182,2.0,1.0,78735240.0,75674423.71428572,52767178.42857143,1.1428571428571428,185520042.85714287,6157322.857142857,0.975,160142452.2857143,0.0,1.0,1.2857142857142858,95420360.675,2.3846153846153846,2,0.0,0.0,1.1428571428571428,6202802.0,1.3986928104575165,0.1428571428571428,6202802.0,189142.0,215348621.0,1.4285714285714286,1.0,0.5714285714285714,115785434.0,74846412.42857143,1.0,0.5714285714285714,11672778.285714284,0.8333333333333334,12.0,2.804,inf,,1.0396203483272772
440,15313464.42857143,0.0,0.0,3.2857142857142856,,6.857142857142857,,5062342.666666667,0.0,50734.0,25650753.0,,2.4285714285714284,,0,0.0,3.0,5.571428571428571,7.714285714285714,0.0,0.0,0.0,10504813.0,3000000.0,200000.0,0,2,2.836734693877551,0.0,,1757.0,66186062605666.66,2.0,,0.0,,0.0,0.0,,,5.0,,5.0,2.0,8529714.285714285,0.0,0,6174697.0,,15676.0,0.0,0.0,1.0,13061681.0,8.904761904761905,6487773.0,5199428.571428572,0,1378247.0,7.428571428571429,-7428.571428571428,31661298344761.902,,0.0,14.0,561079.4285714285,0.0,51320729.0,0,0,4.0,,0.0,,2.2857142857142856,1.5714285714285714,1022661.0,,2.0,43066.857142857145,8.0,0.0,23905.0,0.8571428571428571,6508207.857142857,264.5,9500.0,45,1.2857142857142858,20745.5,0.0,1.0,1.1428571428571428,,,,1757.0,325981.0,10185723.857142856,0.0,870314.5714285715,,,2.142857142857143,0.3333333333333333,0.0,,,0.5,14305838.142857144,0.0,2751736.3,,0.5714285714285714,4615453.571428572,0.0,0.0,1.7142857142857142,5882591.857142857,2095202.142857143,1.8305084745762712,2647525.4285714286,75247.0,18.0,1.1428571428571428,45757.0,2.6646706586826348,0,1.0,0.0,2.2857142857142856,289105.0,0.5,0.0,,6357553.0,,0.5714285714285714,2.2857142857142856,1.8571428571428568,204395.0,3889305.4285714286,0.1428571428571428,0.5714285714285714,4901858.0,2.0,1.0,1.0602836879432624,0.8601455604075692,inf,0.8652482269503546
